customerID,tenure,Contract,InternetService,MonthlyCharges,TotalCharges,PaymentMethod,TechSupport,OnlineSecurity,Churn,ChurnProbability,ChurnProbabilityPct,RiskLevel,RecommendedAction
0402-OAMEN,72,Two year,No,24.45,1709.1,Bank transfer (automatic),No internet service,No internet service,No,0.002017818440791853,0.2,Low,Standard customer engagement
6933-VLYFX,31,One year,DSL,59.95,1848.8,Electronic check,Yes,Yes,No,0.10915630523649611,10.9,Low,Review automatic payment incentive
6754-WKSHP,30,One year,No,25.35,723.3,Bank transfer (automatic),No internet service,No internet service,No,0.03255501611228168,3.3,Low,Standard customer engagement
9846-GKXAS,9,Month-to-month,Fiber optic,90.8,809.75,Bank transfer (automatic),No,No,Yes,0.6721274642893531,67.2,High,Priority retention outreach | Review longer-term contract incentive | Review Tech Support offer | Review Online Security offer
6017-PPLPX,20,Month-to-month,Fiber optic,70.45,1470.95,Electronic check,No,No,Yes,0.5030986773192813,50.3,High,Priority retention outreach | Review longer-term contract incentive | Review Tech Support offer | Review Online Security offer | Review automatic payment incentive
4976-LNFVV,19,Month-to-month,DSL,34.3,577.15,Credit card (automatic),No,No,No,0.3571918113692904,35.7,Medium,Review longer-term contract incentive | Review Tech Support offer | Review Online Security offer
5055-MGMGF,65,Month-to-month,Fiber optic,105.05,6914.95,Electronic check,No,Yes,No,0.3555338087380509,35.6,Medium,Review longer-term contract incentive | Review Tech Support offer | Review automatic payment incentive
4641-FROLU,30,Two year,No,19.3,602.9,Mailed check,No internet service,No internet service,No,0.01211299729137928,1.2,Low,Standard customer engagement
2862-JVEOY,6,One year,No,19.15,124.4,Mailed check,No internet service,No internet service,No,0.0883781961432441,8.8,Low,Standard customer engagement
2969-QWUBZ,2,Month-to-month,DSL,51.4,96.8,Electronic check,No,No,No,0.639873815326382,64.0,High,Priority retention outreach | Review longer-term contract incentive | Review Tech Support offer | Review Online Security offer | Review automatic payment incentive
9822-BIIGN,53,Month-to-month,DSL,71.85,3827.9,Electronic check,Yes,Yes,No,0.06855333971193649,6.9,Low,Review longer-term contract incentive | Review automatic payment incentive
2077-MPJQO,7,Month-to-month,Fiber optic,75.4,533.05,Electronic check,No,No,No,0.7491660137569924,74.9,High,Priority retention outreach | Review longer-term contract incentive | Review Tech Support offer | Review Online Security offer | Review automatic payment incentive
1534-OULXE,61,One year,DSL,49.7,2961.4,Bank transfer (automatic),No,Yes,No,0.01756778519722163,1.8,Low,Review Tech Support offer
7136-RVDTZ,70,One year,DSL,45.25,3264.45,Electronic check,No,No,Yes,0.08433987369151959,8.4,Low,Review Tech Support offer | Review Online Security offer | Review automatic payment incentive
2971-SGAFL,13,Month-to-month,DSL,78.75,995.35,Electronic check,No,Yes,No,0.4692659660442766,46.9,Medium,Review longer-term contract incentive | Review Tech Support offer | Review automatic payment incentive
1480-IVEVR,35,One year,Fiber optic,81.6,2815.25,Bank transfer (automatic),No,No,No,0.2974308684165297,29.7,Low,Review Tech Support offer | Review Online Security offer
2905-KFQUV,2,Month-to-month,Fiber optic,70.4,154.8,Credit card (automatic),No,No,No,0.6089001925421901,60.9,High,Priority retention outreach | Review longer-term contract incentive | Review Tech Support offer | Review Online Security offer
4581-SSPWD,3,Month-to-month,Fiber optic,75.8,246.3,Electronic check,No,No,Yes,0.7418576371649623,74.2,High,Priority retention outreach | Review longer-term contract incentive | Review Tech Support offer | Review Online Security offer | Review automatic payment incentive
3370-HXOPH,3,Month-to-month,Fiber optic,76.1,257.6,Electronic check,No,No,No,0.6722987731304501,67.2,High,Priority retention outreach | Review longer-term contract incentive | Review Tech Support offer | Review Online Security offer | Review automatic payment incentive
9391-YZEJW,62,One year,Fiber optic,94.0,5757.2,Bank transfer (automatic),No,No,No,0.2153178240414882,21.5,Low,Review Tech Support offer | Review Online Security offer
9958-MEKUC,72,Two year,Fiber optic,103.95,7517.7,Credit card (automatic),Yes,Yes,No,0.021067671578004075,2.1,Low,Standard customer engagement
0281-CNTZX,63,Two year,No,19.95,1234.8,Bank transfer (automatic),No internet service,No internet service,No,0.0036973139478027415,0.4,Low,Standard customer engagement
6927-WTFIV,20,Month-to-month,Fiber optic,71.3,1389.2,Credit card (automatic),No,No,Yes,0.4074635527441894,40.7,Medium,Review longer-term contract incentive | Review Tech Support offer | Review Online Security offer
4118-CEVPF,35,One year,Fiber optic,110.8,3836.3,Bank transfer (automatic),Yes,Yes,No,0.24505131791097465,24.5,Low,Standard customer engagement
3398-ZOUAA,21,Month-to-month,Fiber optic,69.1,1474.75,Electronic check,No,No,Yes,0.5775942090899482,57.8,High,Priority retention outreach | Review longer-term contract incentive | Review Tech Support offer | Review Online Security offer | Review automatic payment incentive
9114-VEPUF,62,One year,Fiber optic,96.1,6001.45,Electronic check,No,Yes,No,0.11539533119361116,11.5,Low,Review Tech Support offer | Review automatic payment incentive
7876-BEUTG,15,Month-to-month,DSL,48.8,720.1,Mailed check,No,No,No,0.35044176780102404,35.0,Medium,Review longer-term contract incentive | Review Tech Support offer | Review Online Security offer
2338-BQEZT,55,Month-to-month,DSL,50.55,2832.75,Credit card (automatic),No,Yes,No,0.04870046913224803,4.9,Low,Review longer-term contract incentive | Review Tech Support offer
9873-MNDKV,11,Month-to-month,DSL,44.65,472.25,Mailed check,No,No,No,0.3316051962442949,33.2,Medium,Review longer-term contract incentive | Review Tech Support offer | Review Online Security offer
0378-NHQXU,17,Month-to-month,Fiber optic,88.25,1460.65,Electronic check,No,No,Yes,0.5588035750121924,55.9,High,Priority retention outreach | Review longer-term contract incentive | Review Tech Support offer | Review Online Security offer | Review automatic payment incentive
8241-JUIQO,61,One year,No,19.45,1336.35,Bank transfer (automatic),No internet service,No internet service,No,0.006182209195753097,0.6,Low,Standard customer engagement
2194-IIQOF,71,Two year,DSL,89.3,6388.65,Credit card (automatic),Yes,Yes,No,0.01097920445960021,1.1,Low,Standard customer engagement
4512-ZUIYL,2,Month-to-month,Fiber optic,70.0,153.05,Bank transfer (automatic),No,No,Yes,0.5463853915744932,54.6,High,Priority retention outreach | Review longer-term contract incentive | Review Tech Support offer | Review Online Security offer
9631-RXVJM,35,Two year,No,19.25,677.9,Mailed check,No internet service,No internet service,No,0.010585625902279187,1.1,Low,Standard customer engagement
9584-EXCDZ,17,Month-to-month,Fiber optic,70.5,1165.6,Bank transfer (automatic),No,No,No,0.40735684796048005,40.7,Medium,Review longer-term contract incentive | Review Tech Support offer | Review Online Security offer
7969-AULMZ,21,Month-to-month,Fiber optic,97.35,2119.5,Electronic check,No,No,Yes,0.7270321520061303,72.7,High,Priority retention outreach | Review longer-term contract incentive | Review Tech Support offer | Review Online Security offer | Review automatic payment incentive
5093-FEGLU,47,Two year,No,19.65,921.55,Bank transfer (automatic),No internet service,No internet service,No,0.006164516954203392,0.6,Low,Standard customer engagement
2621-UDNLU,3,Month-to-month,No,20.85,72.0,Mailed check,No internet service,No internet service,No,0.18618463074045097,18.6,Low,Review longer-term contract incentive
7526-IVLYU,3,Month-to-month,No,19.65,68.35,Mailed check,No internet service,No internet service,No,0.23817031823442883,23.8,Low,Review longer-term contract incentive
2428-HYUNX,44,Two year,No,19.35,847.25,Credit card (automatic),No internet service,No internet service,No,0.011111343349253516,1.1,Low,Standard customer engagement
9214-EKVXR,1,Month-to-month,DSL,44.0,44.0,Mailed check,No,No,No,0.4368163774330385,43.7,Medium,Review longer-term contract incentive | Review Tech Support offer | Review Online Security offer
3410-MHHUM,44,One year,Fiber optic,94.4,4295.35,Electronic check,No,No,No,0.2148631193074757,21.5,Low,Review Tech Support offer | Review Online Security offer | Review automatic payment incentive
0568-ONFPC,5,Month-to-month,No,25.9,135.0,Bank transfer (automatic),No internet service,No internet service,Yes,0.24844180390899018,24.8,Low,Review longer-term contract incentive
0733-VUNUW,24,Month-to-month,DSL,55.65,1400.55,Bank transfer (automatic),No,Yes,Yes,0.21461113356260442,21.5,Low,Review longer-term contract incentive | Review Tech Support offer
4550-EVXNY,1,Month-to-month,Fiber optic,69.65,69.65,Electronic check,No,No,Yes,0.6708597432520134,67.1,High,Priority retention outreach | Review longer-term contract incentive | Review Tech Support offer | Review Online Security offer | Review automatic payment incentive
2122-YWVYA,18,Month-to-month,Fiber optic,75.4,1380.4,Electronic check,No,Yes,No,0.4688721769683271,46.9,Medium,Review longer-term contract incentive | Review Tech Support offer | Review automatic payment incentive
2968-SSGAA,10,Month-to-month,Fiber optic,100.6,1060.2,Electronic check,No,No,Yes,0.7745947952831441,77.5,High,Priority retention outreach | Review longer-term contract incentive | Review Tech Support offer | Review Online Security offer | Review automatic payment incentive
2296-DKZFP,65,Two year,DSL,71.0,4386.2,Bank transfer (automatic),No,Yes,No,0.008850804387084975,0.9,Low,Review Tech Support offer
4844-JJWUY,1,Month-to-month,Fiber optic,86.0,86.0,Electronic check,No,No,Yes,0.7538618152195301,75.4,High,Priority retention outreach | Review longer-term contract incentive | Review Tech Support offer | Review Online Security offer | Review automatic payment incentive
6777-TGHTM,53,One year,Fiber optic,106.95,5785.5,Credit card (automatic),No,Yes,Yes,0.21622103840651596,21.6,Low,Review Tech Support offer
8909-BOLNL,3,One year,No,21.2,52.05,Mailed check,No internet service,No internet service,No,0.10256396027625155,10.3,Low,Standard customer engagement
6603-YRDCJ,33,Two year,DSL,61.05,2018.4,Mailed check,Yes,Yes,No,0.020983305271132426,2.1,Low,Standard customer engagement
3538-WZPHD,3,Month-to-month,DSL,29.6,79.45,Electronic check,No,No,Yes,0.6051601433512348,60.5,High,Priority retention outreach | Review longer-term contract incentive | Review Tech Support offer | Review Online Security offer | Review automatic payment incentive
3229-USWAR,34,One year,DSL,79.95,2727.3,Bank transfer (automatic),Yes,Yes,No,0.08227903678106341,8.2,Low,Standard customer engagement
2138-VFAPZ,14,Two year,No,19.7,263.65,Mailed check,No internet service,No internet service,No,0.03802952790574549,3.8,Low,Standard customer engagement
6131-JLWZM,13,Month-to-month,No,20.3,275.4,Mailed check,No internet service,No internet service,No,0.16074455866233067,16.1,Low,Review longer-term contract incentive
4785-QRJHC,46,One year,DSL,59.9,2816.65,Bank transfer (automatic),Yes,No,Yes,0.11469653442695064,11.5,Low,Review Online Security offer
0269-XFESX,23,One year,No,24.35,538.5,Mailed check,No internet service,No internet service,No,0.04297994433768227,4.3,Low,Standard customer engagement
1709-EJDOX,47,Two year,No,19.75,948.9,Mailed check,No internet service,No internet service,No,0.0050636993418328585,0.5,Low,Standard customer engagement
4316-XCSLJ,17,Month-to-month,DSL,50.3,846.8,Mailed check,No,Yes,No,0.18040194325241685,18.0,Low,Review longer-term contract incentive | Review Tech Support offer
8610-WFCJF,49,Month-to-month,Fiber optic,95.6,4783.5,Electronic check,No,No,Yes,0.4988473930448297,49.9,Medium,Review longer-term contract incentive | Review Tech Support offer | Review Online Security offer | Review automatic payment incentive
9693-XMUOB,59,Month-to-month,DSL,50.25,2997.45,Electronic check,No,No,No,0.20856537384424398,20.9,Low,Review longer-term contract incentive | Review Tech Support offer | Review Online Security offer | Review automatic payment incentive
0383-CLDDA,69,Two year,DSL,85.35,5897.4,Credit card (automatic),Yes,Yes,No,0.017810775274398147,1.8,Low,Standard customer engagement
4905-JEFDW,11,One year,DSL,41.6,470.6,Electronic check,No,No,Yes,0.4343407963616299,43.4,Medium,Review Tech Support offer | Review Online Security offer | Review automatic payment incentive
2709-UQGNP,10,Month-to-month,DSL,51.65,524.5,Mailed check,No,Yes,No,0.26045099494215834,26.0,Low,Review longer-term contract incentive | Review Tech Support offer
3549-ZTMNH,12,Two year,No,24.0,269.65,Bank transfer (automatic),No internet service,No internet service,No,0.05513632848002301,5.5,Low,Standard customer engagement
7881-INRLC,45,Month-to-month,Fiber optic,100.85,4740.0,Credit card (automatic),No,No,Yes,0.44573477217588814,44.6,Medium,Review longer-term contract incentive | Review Tech Support offer | Review Online Security offer
8033-ATFAS,39,Month-to-month,DSL,59.85,2341.5,Mailed check,No,No,No,0.1448281597080408,14.5,Low,Review longer-term contract incentive | Review Tech Support offer | Review Online Security offer
1635-NZATJ,71,Two year,No,25.45,1789.65,Credit card (automatic),No internet service,No internet service,No,0.002843054776738649,0.3,Low,Standard customer engagement
0562-HKHML,71,Two year,No,23.9,1626.4,Credit card (automatic),No internet service,No internet service,No,0.001861860657258902,0.2,Low,Standard customer engagement
8277-RVRSV,33,One year,No,24.15,800.3,Credit card (automatic),No internet service,No internet service,No,0.026225223210375313,2.6,Low,Standard customer engagement
9943-VSZUV,67,Month-to-month,Fiber optic,75.7,5060.85,Mailed check,No,No,No,0.2021599782698965,20.2,Low,Review longer-term contract incentive | Review Tech Support offer | Review Online Security offer
0117-LFRMW,37,Month-to-month,DSL,40.2,1448.8,Bank transfer (automatic),No,Yes,Yes,0.08401045402987146,8.4,Low,Review longer-term contract incentive | Review Tech Support offer
6172-FECYY,49,Month-to-month,Fiber optic,84.5,4254.85,Electronic check,No,No,Yes,0.32325412773340345,32.3,Medium,Review longer-term contract incentive | Review Tech Support offer | Review Online Security offer | Review automatic payment incentive
7054-ENNGU,9,Month-to-month,DSL,50.85,466.6,Mailed check,No,No,No,0.25039999961227544,25.0,Low,Review longer-term contract incentive | Review Tech Support offer | Review Online Security offer
1455-HFBXA,52,Two year,Fiber optic,91.6,4627.8,Credit card (automatic),Yes,Yes,No,0.044341724023110034,4.4,Low,Standard customer engagement
9402-CXWPL,70,One year,Fiber optic,98.9,6838.6,Electronic check,No,No,No,0.16256411009419774,16.3,Low,Review Tech Support offer | Review Online Security offer | Review automatic payment incentive
1628-BIZYP,1,Month-to-month,Fiber optic,85.0,85.0,Electronic check,No,No,No,0.7061558953313056,70.6,High,Priority retention outreach | Review longer-term contract incentive | Review Tech Support offer | Review Online Security offer | Review automatic payment incentive
1965-AKTSX,14,Month-to-month,Fiber optic,78.95,1101.85,Electronic check,No,No,Yes,0.6692570508587314,66.9,High,Priority retention outreach | Review longer-term contract incentive | Review Tech Support offer | Review Online Security offer | Review automatic payment incentive
0082-LDZUE,1,Month-to-month,DSL,44.3,44.3,Mailed check,No,No,No,0.4314134951087937,43.1,Medium,Review longer-term contract incentive | Review Tech Support offer | Review Online Security offer
4786-UKSNZ,1,Month-to-month,No,20.2,20.2,Mailed check,No internet service,No internet service,Yes,0.19778530485390466,19.8,Low,Review longer-term contract incentive
5343-SGUBI,52,One year,Fiber optic,80.2,4297.6,Mailed check,No,No,No,0.14605364457174244,14.6,Low,Review Tech Support offer | Review Online Security offer
0856-NAOES,6,Month-to-month,DSL,60.9,414.1,Mailed check,No,No,No,0.3433237413525457,34.3,Medium,Review longer-term contract incentive | Review Tech Support offer | Review Online Security offer
1976-AZZPJ,7,Month-to-month,DSL,34.2,256.6,Mailed check,No,Yes,No,0.2967482066109836,29.7,Low,Review longer-term contract incentive | Review Tech Support offer
7248-VZQLC,47,Month-to-month,Fiber optic,85.2,3969.35,Bank transfer (automatic),No,No,Yes,0.3333405083379453,33.3,Medium,Review longer-term contract incentive | Review Tech Support offer | Review Online Security offer
6156-UZDLF,26,One year,Fiber optic,87.15,2274.1,Credit card (automatic),Yes,Yes,No,0.1416074591347113,14.2,Low,Standard customer engagement
3099-OONVS,25,Month-to-month,DSL,54.3,1296.8,Electronic check,Yes,Yes,No,0.09856718092945821,9.9,Low,Review longer-term contract incentive | Review automatic payment incentive
9500-WBGRP,69,Two year,No,19.1,1268.85,Mailed check,No internet service,No internet service,No,0.0024952960036128216,0.2,Low,Standard customer engagement
5183-KLYEM,72,Two year,Fiber optic,112.75,8192.6,Credit card (automatic),Yes,Yes,No,0.05072805263979735,5.1,Low,Standard customer engagement
5144-PQCDZ,4,Month-to-month,No,19.95,59.25,Mailed check,No internet service,No internet service,No,0.22763065129201862,22.8,Low,Review longer-term contract incentive
8514-VZHEB,59,Two year,No,19.5,1147.85,Mailed check,No internet service,No internet service,No,0.0026191712664740806,0.3,Low,Standard customer engagement
6625-IUTTT,67,Two year,DSL,65.55,4361.55,Bank transfer (automatic),No,Yes,No,0.009070274178048435,0.9,Low,Review Tech Support offer
9355-NPPFS,26,Month-to-month,Fiber optic,78.8,2006.1,Electronic check,No,No,No,0.6009050481376833,60.1,High,Priority retention outreach | Review longer-term contract incentive | Review Tech Support offer | Review Online Security offer | Review automatic payment incentive
0068-FIGTF,27,One year,DSL,78.2,2078.95,Mailed check,Yes,No,No,0.08501096199341192,8.5,Low,Review Online Security offer
5965-GGPRW,72,Two year,Fiber optic,105.25,7609.75,Bank transfer (automatic),No,Yes,No,0.048689644617291555,4.9,Low,Review Tech Support offer
8035-PWSEV,6,Month-to-month,Fiber optic,89.25,487.05,Electronic check,Yes,No,No,0.6147370382390804,61.5,High,Priority retention outreach | Review longer-term contract incentive | Review Online Security offer | Review automatic payment incentive
2236-HILPA,62,Two year,No,20.65,1218.45,Credit card (automatic),No internet service,No internet service,No,0.002191437124762037,0.2,Low,Standard customer engagement
1840-BIUOG,20,One year,DSL,68.7,1416.2,Electronic check,Yes,No,No,0.19902303918887082,19.9,Low,Review Online Security offer | Review automatic payment incentive
1356-MKYSK,6,Month-to-month,DSL,78.65,483.3,Credit card (automatic),Yes,Yes,No,0.2212903719609566,22.1,Low,Review longer-term contract incentive
6080-LNESI,51,Two year,No,24.75,1234.6,Mailed check,No internet service,No internet service,No,0.00637687500363646,0.6,Low,Standard customer engagement
1830-IPXVJ,61,Two year,No,19.75,1311.6,Credit card (automatic),No internet service,No internet service,No,0.0024328417761967625,0.2,Low,Standard customer engagement
5828-DWPIL,62,Month-to-month,Fiber optic,89.1,5618.3,Electronic check,No,Yes,No,0.23228306350991335,23.2,Low,Review longer-term contract incentive | Review Tech Support offer | Review automatic payment incentive
8398-TBIYD,72,Two year,Fiber optic,84.7,6185.15,Bank transfer (automatic),Yes,Yes,No,0.026434147372588552,2.6,Low,Standard customer engagement
0011-IGKFF,13,Month-to-month,Fiber optic,98.0,1237.85,Electronic check,No,No,Yes,0.7039145738354312,70.4,High,Priority retention outreach | Review longer-term contract incentive | Review Tech Support offer | Review Online Security offer | Review automatic payment incentive
4192-GORJT,5,Month-to-month,Fiber optic,94.45,498.1,Electronic check,No,No,Yes,0.7456150937775391,74.6,High,Priority retention outreach | Review longer-term contract incentive | Review Tech Support offer | Review Online Security offer | Review automatic payment incentive
6496-SLWHQ,3,Month-to-month,Fiber optic,105.0,294.45,Electronic check,No,No,Yes,0.8054895467188986,80.5,High,Priority retention outreach | Review longer-term contract incentive | Review Tech Support offer | Review Online Security offer | Review automatic payment incentive
9912-GVSEQ,26,Month-to-month,Fiber optic,93.85,2381.55,Electronic check,No,No,Yes,0.6323157851322654,63.2,High,Priority retention outreach | Review longer-term contract incentive | Review Tech Support offer | Review Online Security offer | Review automatic payment incentive
2931-FSOHN,13,Month-to-month,DSL,59.9,788.35,Electronic check,No,No,No,0.46169494020595214,46.2,Medium,Review longer-term contract incentive | Review Tech Support offer | Review Online Security offer | Review automatic payment incentive
9418-RUKPH,38,Two year,No,19.95,756.4,Mailed check,No internet service,No internet service,No,0.011284312293822102,1.1,Low,Standard customer engagement
5383-MMTWC,8,Month-to-month,Fiber optic,84.0,613.4,Electronic check,No,No,Yes,0.7819849236776284,78.2,High,Priority retention outreach | Review longer-term contract incentive | Review Tech Support offer | Review Online Security offer | Review automatic payment incentive
9971-ZWPBF,34,Month-to-month,Fiber optic,108.9,3625.2,Electronic check,Yes,No,No,0.5218954354549488,52.2,High,Priority retention outreach | Review longer-term contract incentive | Review Online Security offer | Review automatic payment incentive
4712-AUQZO,18,Month-to-month,DSL,33.6,550.35,Mailed check,No,Yes,No,0.21527827152732698,21.5,Low,Review longer-term contract incentive | Review Tech Support offer
9711-FJTBX,56,One year,Fiber optic,85.85,4793.8,Mailed check,Yes,No,No,0.06283672539491794,6.3,Low,Review Online Security offer
2908-ZTPNF,36,Month-to-month,DSL,34.85,1267.2,Bank transfer (automatic),Yes,No,No,0.14301846585080027,14.3,Low,Review longer-term contract incentive | Review Online Security offer
7240-ETPTR,9,Month-to-month,DSL,48.75,442.2,Electronic check,No,No,Yes,0.6720912699960818,67.2,High,Priority retention outreach | Review longer-term contract incentive | Review Tech Support offer | Review Online Security offer | Review automatic payment incentive
2202-CUYXZ,1,Month-to-month,Fiber optic,84.85,84.85,Electronic check,No,No,Yes,0.728222985729069,72.8,High,Priority retention outreach | Review longer-term contract incentive | Review Tech Support offer | Review Online Security offer | Review automatic payment incentive
5995-OIGLP,12,Month-to-month,DSL,56.65,654.85,Mailed check,Yes,Yes,Yes,0.13665607443768488,13.7,Low,Review longer-term contract incentive
8421-WZOOW,57,Month-to-month,Fiber optic,95.3,5567.45,Credit card (automatic),Yes,No,No,0.18742647917847632,18.7,Low,Review longer-term contract incentive | Review Online Security offer
6261-RCVNS,42,One year,DSL,73.9,3160.55,Credit card (automatic),Yes,Yes,Yes,0.028104800496809322,2.8,Low,Standard customer engagement
7951-QKZPL,33,Two year,No,24.5,740.3,Mailed check,No internet service,No internet service,Yes,0.018997210942631338,1.9,Low,Standard customer engagement
1414-YADCW,70,Two year,Fiber optic,84.6,5706.2,Bank transfer (automatic),Yes,Yes,No,0.011856126855863127,1.2,Low,Standard customer engagement
8756-RDDLT,68,Month-to-month,DSL,44.95,3085.35,Electronic check,Yes,No,No,0.05062800782008693,5.1,Low,Review longer-term contract incentive | Review Online Security offer | Review automatic payment incentive
2862-PFNIK,1,Month-to-month,DSL,24.7,24.7,Electronic check,No,No,No,0.6333496115421613,63.3,High,Priority retention outreach | Review longer-term contract incentive | Review Tech Support offer | Review Online Security offer | Review automatic payment incentive
5816-QVHRX,37,Month-to-month,Fiber optic,100.3,3541.4,Credit card (automatic),Yes,No,No,0.343783573755264,34.4,Medium,Review longer-term contract incentive | Review Online Security offer
4430-YHXGG,4,Month-to-month,No,25.45,84.2,Mailed check,No internet service,No internet service,No,0.2507860758917542,25.1,Low,Review longer-term contract incentive
6888-SBYAI,1,Month-to-month,DSL,50.7,50.7,Mailed check,No,Yes,No,0.338399792248336,33.8,Medium,Review longer-term contract incentive | Review Tech Support offer
7395-XWZOY,20,Month-to-month,DSL,55.0,1165.55,Credit card (automatic),Yes,Yes,No,0.2195798037369789,22.0,Low,Review longer-term contract incentive
7169-YWAMK,72,Two year,DSL,68.4,4855.35,Bank transfer (automatic),Yes,Yes,No,0.00401209817018712,0.4,Low,Standard customer engagement
3640-PHQXK,31,Month-to-month,Fiber optic,89.9,2806.9,Electronic check,No,No,Yes,0.5865268710587598,58.7,High,Priority retention outreach | Review longer-term contract incentive | Review Tech Support offer | Review Online Security offer | Review automatic payment incentive
6877-LGWXO,18,Month-to-month,Fiber optic,78.55,1422.65,Electronic check,No,No,Yes,0.5810350308366599,58.1,High,Priority retention outreach | Review longer-term contract incentive | Review Tech Support offer | Review Online Security offer | Review automatic payment incentive
6859-RKMZJ,11,Month-to-month,DSL,55.05,608.15,Bank transfer (automatic),No,No,No,0.3919339603456186,39.2,Medium,Review longer-term contract incentive | Review Tech Support offer | Review Online Security offer
2729-VNVAP,33,Two year,No,19.8,641.35,Credit card (automatic),No internet service,No internet service,No,0.010014427745226021,1.0,Low,Standard customer engagement
2957-JIRMN,62,One year,Fiber optic,84.45,4959.15,Electronic check,No,No,No,0.17404150084068792,17.4,Low,Review Tech Support offer | Review Online Security offer | Review automatic payment incentive
2049-BAFNW,1,Month-to-month,DSL,35.9,35.9,Mailed check,Yes,No,No,0.40110500635791047,40.1,Medium,Review longer-term contract incentive | Review Online Security offer
3842-QTGDL,16,Month-to-month,Fiber optic,80.75,1321.3,Bank transfer (automatic),No,Yes,No,0.2949127152056869,29.5,Low,Review longer-term contract incentive | Review Tech Support offer
7163-OCEQI,22,One year,DSL,78.65,1663.75,Mailed check,Yes,No,No,0.16421043888095593,16.4,Low,Review Online Security offer
9782-LGXMC,49,Month-to-month,DSL,61.75,3024.15,Bank transfer (automatic),Yes,Yes,No,0.03220040866567552,3.2,Low,Review longer-term contract incentive
5975-BAICR,36,One year,DSL,63.7,2188.5,Credit card (automatic),No,Yes,No,0.05873653280128119,5.9,Low,Review Tech Support offer
8019-ENHXU,42,Month-to-month,Fiber optic,99.45,4138.05,Electronic check,Yes,No,Yes,0.38510028618044384,38.5,Medium,Review longer-term contract incentive | Review Online Security offer | Review automatic payment incentive
5167-GBFRE,4,Month-to-month,DSL,25.2,102.5,Bank transfer (automatic),No,No,Yes,0.6126168556538927,61.3,High,Priority retention outreach | Review longer-term contract incentive | Review Tech Support offer | Review Online Security offer
9033-EOXWV,12,One year,DSL,74.05,872.65,Mailed check,Yes,No,Yes,0.19865724306139562,19.9,Low,Review Online Security offer
4673-KKSLS,31,Month-to-month,Fiber optic,87.6,2724.25,Electronic check,Yes,Yes,No,0.2254149447577165,22.5,Low,Review longer-term contract incentive | Review automatic payment incentive
4853-OITSN,5,Month-to-month,Fiber optic,89.15,413.25,Electronic check,No,Yes,No,0.6793461405049432,67.9,High,Priority retention outreach | Review longer-term contract incentive | Review Tech Support offer | Review automatic payment incentive
9800-OUIGR,66,Two year,No,20.0,1374.2,Credit card (automatic),No internet service,No internet service,No,0.0018148804051693651,0.2,Low,Standard customer engagement
1324-NLTJE,15,Month-to-month,DSL,55.0,757.1,Credit card (automatic),Yes,No,Yes,0.24189032718865983,24.2,Low,Review longer-term contract incentive | Review Online Security offer
2324-EFHVG,64,Two year,Fiber optic,104.4,6692.65,Bank transfer (automatic),No,No,No,0.11292091113816966,11.3,Low,Review Tech Support offer | Review Online Security offer
7094-MSZAO,10,Month-to-month,No,20.05,218.5,Credit card (automatic),No internet service,No internet service,No,0.15323574810785848,15.3,Low,Review longer-term contract incentive
1522-VVDMG,7,Month-to-month,Fiber optic,89.75,608.8,Electronic check,Yes,No,Yes,0.5346572645000783,53.5,High,Priority retention outreach | Review longer-term contract incentive | Review Online Security offer | Review automatic payment incentive
6907-CQGPN,29,Month-to-month,DSL,34.3,1004.75,Electronic check,Yes,No,No,0.17845655634412008,17.8,Low,Review longer-term contract incentive | Review Online Security offer | Review automatic payment incentive
0780-XNZFN,57,Two year,No,20.65,1125.6,Bank transfer (automatic),No internet service,No internet service,No,0.0036219527516143032,0.4,Low,Standard customer engagement
0239-OXEXL,46,Month-to-month,Fiber optic,84.25,3847.6,Mailed check,No,Yes,No,0.1627126132906062,16.3,Low,Review longer-term contract incentive | Review Tech Support offer
2675-IJRGJ,53,Two year,No,19.65,978.0,Bank transfer (automatic),No internet service,No internet service,No,0.004339512380171413,0.4,Low,Standard customer engagement
7049-GKVZY,17,One year,DSL,79.85,1387.35,Credit card (automatic),Yes,Yes,No,0.08466901687053174,8.5,Low,Standard customer engagement
8577-QSOCG,38,Two year,No,20.2,746.05,Mailed check,No internet service,No internet service,No,0.011266107172442488,1.1,Low,Standard customer engagement
3721-CNZHX,15,One year,No,19.8,304.6,Mailed check,No internet service,No internet service,No,0.05745753458520848,5.7,Low,Standard customer engagement
0212-ISBBF,22,Month-to-month,DSL,50.35,1098.85,Electronic check,No,No,No,0.5133407012242,51.3,High,Priority retention outreach | Review longer-term contract incentive | Review Tech Support offer | Review Online Security offer | Review automatic payment incentive
9185-TQCVP,14,Month-to-month,Fiber optic,85.15,1139.2,Electronic check,No,No,Yes,0.7024430187587309,70.2,High,Priority retention outreach | Review longer-term contract incentive | Review Tech Support offer | Review Online Security offer | Review automatic payment incentive
3585-YNADK,57,One year,DSL,74.6,4368.95,Bank transfer (automatic),Yes,No,No,0.03491173355138531,3.5,Low,Review Online Security offer
5271-DBYSJ,11,Month-to-month,Fiber optic,79.15,827.7,Credit card (automatic),No,No,No,0.6244688226888568,62.4,High,Priority retention outreach | Review longer-term contract incentive | Review Tech Support offer | Review Online Security offer
1099-GODLO,1,Two year,No,20.35,20.35,Mailed check,No internet service,No internet service,No,0.052746475068112704,5.3,Low,Standard customer engagement
